id,fdc_id,name,origin_dataset,is_whole_food,is_vegetarian,shortened_name,emojis,popular_score
2207,2341748,"Calamari, cooked",survey_fndds_food,True,True,"Calamari, cooked",🦑🍳,2
2208,2341749,"Calamari, fried",survey_fndds_food,True,True,"Calamari, fried",🦑🍳,3
2209,2341750,Turtle,survey_fndds_food,True,False,Turtle,🐢,1
2211,2341752,Abalone,survey_fndds_food,True,True,Abalone,🦪,1
2212,2341753,"Clams, raw",survey_fndds_food,True,True,"Clams, raw",🦪,2
2214,2341755,"Clams, baked or broiled",survey_fndds_food,True,False,"Clams, baked or broiled",🦪🍤,2
2215,2341756,"Clams, fried",survey_fndds_food,True,True,"Clams, fried",🦪🍳,3
2216,2341757,"Clams, steamed or boiled",survey_fndds_food,True,True,"Clams, steamed or boiled",🦪,3
2217,2341758,"Clams, canned",survey_fndds_food,True,True,"Clams, canned",🦪,2
2218,2341759,Crab,survey_fndds_food,True,False,Crab,🦀,4
2219,2341760,"Crab, canned",survey_fndds_food,True,True,"Crab, canned",🦀,3
2220,2341761,"Crab, soft shell",survey_fndds_food,True,False,"Crab, soft shell",🦀,3
2221,2341762,"Crayfish, fried",survey_fndds_food,True,False,"Crayfish, fried",🦞🔥,2
2222,2341763,"Crayfish, cooked",survey_fndds_food,True,True,"Crayfish, cooked",🦞,2
2223,2341764,Lobster,survey_fndds_food,True,False,Lobster,🦞,3
2224,2341765,Mussels,survey_fndds_food,True,False,Mussels,🦪,2
2225,2341766,"Oysters, raw",survey_fndds_food,True,False,"Oysters, raw",🦪,2
2226,2341767,"Oysters, baked or broiled",survey_fndds_food,True,False,"Oysters, baked or broiled",🦪🔥,2
2227,2341768,"Oysters, steamed",survey_fndds_food,True,False,"Oysters, steamed",🦪,2
2228,2341769,"Oysters, fried",survey_fndds_food,True,False,"Oysters, fried",🦪🍳,2
2229,2341770,"Oysters, canned",survey_fndds_food,True,True,"Oysters, canned",🦪,2
2230,2341771,"Scallops, baked or broiled",survey_fndds_food,True,True,"Scallops, baked or broiled",🦪,2
2231,2341772,"Scallops, grilled",survey_fndds_food,True,False,"Scallops, grilled",🦪🔥,3
2232,2341773,"Scallops, steamed or boiled",survey_fndds_food,True,True,"Scallops, steamed or boiled",🦪,3
2233,2341774,"Scallops, fried",survey_fndds_food,True,True,"Scallops, fried",🦪🍳,3
2235,2341776,"Shrimp, baked or broiled",survey_fndds_food,True,False,"Shrimp, baked or broiled",🍤,4
2236,2341777,"Shrimp, grilled",survey_fndds_food,True,False,"Shrimp, grilled",🍤🔥,3
2237,2341778,"Shrimp, steamed or boiled",survey_fndds_food,True,False,"Shrimp, steamed or boiled",🍤,4
2238,2341779,"Shrimp, fried",survey_fndds_food,True,False,"Shrimp, fried",🍤🔥,4
2240,2341781,"Shrimp, dried",survey_fndds_food,True,True,"Shrimp, dried",🦐,3
2241,2341782,"Shrimp, canned",survey_fndds_food,True,True,"Shrimp, canned",🦐,3
2244,2341785,Beef with tomato-based sauce,survey_fndds_food,True,True,Beef with tomato-based sauce,🍖🥫,4
2245,2341786,Beef goulash,survey_fndds_food,True,False,Beef goulash,🍖🍲,3
2246,2341787,Beef burgundy,survey_fndds_food,True,False,Beef burgundy,🍖🍷,3
2247,2341788,"Beef stew, no potatoes, tomato-based sauce, Mexican style",survey_fndds_food,True,False,"Beef stew, no potatoes",🍖🥕🍅,3
2249,2341790,"Chili con carne with beans, from restaurant",survey_fndds_food,True,True,"Chili con carne with beans, from restaurant",🌶🍖🥘,3
2251,2341792,"Chili con carne with beans, canned",survey_fndds_food,True,True,"Chili con carne with beans, canned",🌶️🍖🥫,3
2252,2341793,Chili con carne with beans,survey_fndds_food,True,True,Chili con carne with beans,🌶🍖🥘,3
2253,2341794,Chili con carne without beans,survey_fndds_food,True,True,Chili con carne without beans,🌶️🍖,3
2255,2341796,Chili con carne with beans and cheese,survey_fndds_food,True,True,Chili con carne with beans and cheese,🌶🍜🧀,4
2258,2341799,Salisbury steak with gravy,survey_fndds_food,True,True,Salisbury steak with gravy,🍖🍝,3
2259,2341800,Beef with cream or white sauce,survey_fndds_food,True,False,Beef with cream or white sauce,🍖🥛,3
2262,2341803,Swedish meatballs with cream or white sauce,survey_fndds_food,True,True,Swedish meatballs with cream or white sauce,🇸🇪🍝,2
2263,2341804,Beef with mushroom sauce,survey_fndds_food,True,False,Beef with mushroom sauce,🍖🍄,3
2264,2341805,Beef with soy-based sauce,survey_fndds_food,True,True,Beef with soy-based sauce,🍖🥢,3
2267,2341808,Beef curry with rice,survey_fndds_food,True,True,Beef curry with rice,🍖🍛🍚,3
2268,2341809,"Barbecue beef, with sauce",survey_fndds_food,True,False,"Barbecue beef, with sauce",🍖🍖🍗,4
2270,2341811,Beef with sweet and sour sauce,survey_fndds_food,True,True,Beef with sweet and sour sauce,🍖🍯🍋,3
2271,2341812,"Stewed seasoned ground beef, Mexican style",survey_fndds_food,True,False,"Stewed seasoned ground beef, Mexican style",🍖🌮,4
2273,2341814,"Meatballs, Puerto Rican style",survey_fndds_food,True,False,"Meatballs, Puerto Rican style",🍝🥘,2
2274,2341815,"Stewed seasoned ground beef, Puerto Rican style",survey_fndds_food,True,False,"Stewed seasoned ground beef, Puerto Rican style",🍖🇵🇷,3
2275,2341816,"Stewed dried beef, Puerto Rican style",survey_fndds_food,True,True,"Stewed dried beef, Puerto Rican style",🍖🇵🇷,1
2277,2341818,"Beef stew, meat with gravy, no potatoes, Puerto Rican style",survey_fndds_food,True,False,"Beef stew, meat with gravy",🍖🥘,4
2278,2341819,Ham or pork with gravy,survey_fndds_food,True,False,Ham or pork with gravy,🍖🍲,4
2279,2341820,"Barbecue pork, with sauce",survey_fndds_food,True,False,"Barbecue pork, with sauce",🐖🍖🍗,4
2283,2341824,Ham or pork with mushroom sauce,survey_fndds_food,True,False,Ham or pork with mushroom sauce,🐖🍄🍝,3
2284,2341825,Ham or pork with tomato-based sauce,survey_fndds_food,True,False,Ham or pork with tomato-based sauce,🐖🍝,4
2287,2341828,"Pork stew, no potatoes, tomato-based sauce, Mexican style",survey_fndds_food,True,True,"Pork stew, no potatoes",🐖🍲,3
2288,2341829,Pork or ham with soy-based sauce,survey_fndds_food,True,True,Pork or ham with soy-based sauce,🐖🍚,3
2290,2341831,Frankfurters or hot dogs with tomato-based sauce,survey_fndds_food,True,False,Frankfurters or hot dogs with tomato-based sauce,🌭🍅,4
2291,2341832,Pork with chili and tomatoes,survey_fndds_food,True,True,Pork with chili and tomatoes,🐖🌶🍅,3
2292,2341833,"Stewed pork, Puerto Rican style",survey_fndds_food,True,False,"Stewed pork, Puerto Rican style",🐖🇵🇷,2
2293,2341834,"Chili con carne with beans, made with pork",survey_fndds_food,True,True,"Chili con carne with beans, made with pork",🌶🍖🥘,3
2294,2341835,Lamb or mutton with gravy,survey_fndds_food,True,False,Lamb or mutton with gravy,🍖🍲,3
2295,2341836,"Stewed goat, Puerto Rican style",survey_fndds_food,True,False,"Stewed goat, Puerto Rican style",🐐🍲,1
2296,2341837,Veal with gravy,survey_fndds_food,True,True,Veal with gravy,🍖🍝,2
2297,2341838,Veal scallopini,survey_fndds_food,True,True,Veal scallopini,🍖🍝,2
2298,2341839,Veal with cream sauce,survey_fndds_food,True,True,Veal with cream sauce,🍖🥛,2
2299,2341840,Veal with butter sauce,survey_fndds_food,True,True,Veal with butter sauce,🍖🧈,2
2300,2341841,Veal Marsala,survey_fndds_food,True,True,Veal Marsala,🍖🍝,2
2302,2341843,Veal cordon bleu,survey_fndds_food,True,False,Veal cordon bleu,🍖🧀🍞,3
2303,2341844,Venison or deer with tomato-based sauce,survey_fndds_food,True,True,Venison or deer with tomato-based sauce,🦌🍅,2
2304,2341845,Venison or deer with gravy,survey_fndds_food,True,False,Venison or deer with gravy,🦌🍽,2
2305,2341846,Chili con carne with venison/deer and beans,survey_fndds_food,True,True,Chili con carne with venison/deer and beans,🍖🍜🦌,2
2306,2341847,Chicken or turkey cacciatore,survey_fndds_food,True,False,Chicken or turkey cacciatore,🐓🍅🍝,3
2308,2341849,Spaghetti sauce with poultry and added vegetables,survey_fndds_food,True,True,Spaghetti sauce with poultry and added vegetables,🍝🐓🥬,4
2309,2341850,"Stewed chicken with tomato-based sauce, Mexican style",survey_fndds_food,True,True,"Stewed chicken with tomato-based sauce, Mexican style",🐓🍅🌮,3
2310,2341851,Chili con carne with chicken or turkey and beans,survey_fndds_food,True,True,Chili con carne with chicken or turkey and beans,,1
2311,2341852,Chicken with gravy,survey_fndds_food,True,False,Chicken with gravy,🐓🍗,4
2312,2341853,Chicken or turkey fricassee,survey_fndds_food,True,False,Chicken or turkey fricassee,🐓🍗🍲,3
2313,2341854,Turkey with gravy,survey_fndds_food,True,False,Turkey with gravy,🦃🍗,4
2314,2341855,Chicken or turkey with cream sauce,survey_fndds_food,True,False,Chicken or turkey with cream sauce,🐓🍗🍦,4
2315,2341856,Chicken or turkey with mushroom sauce,survey_fndds_food,True,False,Chicken or turkey with mushroom sauce,🍗🍄,4
2316,2341857,Chicken or turkey with teriyaki,survey_fndds_food,True,False,Chicken or turkey with teriyaki,🐓🦃🍚,4
2318,2341859,Sweet and sour chicken or turkey,survey_fndds_food,True,False,Sweet and sour chicken or turkey,🐔🍗🍯🍋,3
2319,2341860,"Sweet and sour chicken or turkey, without vegetables",survey_fndds_food,True,True,"Sweet and sour chicken or turkey, without vegetables",🐓🍗🍯,4
2320,2341861,Chicken curry,survey_fndds_food,True,False,Chicken curry,🐓🍛,4
2321,2341862,Chicken curry with rice,survey_fndds_food,True,True,Chicken curry with rice,🐔🍛🍚,4
2322,2341863,Chicken with mole sauce,survey_fndds_food,True,True,Chicken with mole sauce,🐓🌶,3
2323,2341864,Chicken or turkey with cheese sauce,survey_fndds_food,True,False,Chicken or turkey with cheese sauce,🐓🧀🦃,4
2324,2341865,Chicken or turkey cordon bleu,survey_fndds_food,True,False,Chicken or turkey cordon bleu,🐓🍗🧀,3
2325,2341866,Chicken or turkey parmigiana,survey_fndds_food,True,False,Chicken or turkey parmigiana,🐔🍝,4
2326,2341867,Orange chicken,survey_fndds_food,True,False,Orange chicken,🍊🐓,3
2327,2341868,Sesame chicken,survey_fndds_food,True,True,Sesame chicken,🐓🥜,3
2328,2341869,Chicken kiev,survey_fndds_food,True,False,Chicken kiev,🐓🥬,3
2329,2341870,"Stuffed chicken, drumstick or breast, Puerto Rican style",survey_fndds_food,True,False,"Stuffed chicken, drumstick or breast",🐓🍗🥬,4
2330,2341871,"Fish with cream or white sauce, not tuna or lobster",survey_fndds_food,True,True,"Fish with cream or white sauce, not tuna or lobster",,1
2331,2341872,Fish timbale or mousse,survey_fndds_food,True,False,Fish timbale or mousse,🐟🍮,2
2333,2341874,Tuna with cream or white sauce,survey_fndds_food,True,True,Tuna with cream or white sauce,🐟🍝,2
2337,2341878,Spaghetti sauce with seafood and added vegetables,survey_fndds_food,True,True,Spaghetti sauce with seafood and added vegetables,🍝🦐🥬,3
2338,2341879,Shrimp with lobster sauce,survey_fndds_food,True,False,Shrimp with lobster sauce,🦐🦞🍝,3
2339,2341880,Sweet and sour shrimp,survey_fndds_food,True,True,Sweet and sour shrimp,🍤🍯🍋,3
2341,2341882,Shrimp scampi,survey_fndds_food,True,True,Shrimp scampi,🦐🍝,3
2342,2341883,Fish with tomato-based sauce,survey_fndds_food,True,True,Fish with tomato-based sauce,🐟🍅,2
2344,2341885,Fish curry with rice,survey_fndds_food,True,True,Fish curry with rice,🐟🍛🍚,3
2345,2341886,Shrimp teriyaki,survey_fndds_food,True,True,Shrimp teriyaki,🍤🍚,3
2346,2341887,Ceviche,survey_fndds_food,True,False,Ceviche,🐟🥗,2
2348,2341889,"Shrimp in garlic sauce, Puerto Rican style",survey_fndds_food,True,True,"Shrimp in garlic sauce, Puerto Rican style",🦐🧄,3
2351,2341892,"Meat loaf, Puerto Rican style",survey_fndds_food,True,True,"Meat loaf, Puerto Rican style",🍖🥔,3
2354,2341895,Spaghetti sauce with meat and added vegetables,survey_fndds_food,True,True,Spaghetti sauce with meat and added vegetables,🍝🥬🍅🥩,4
2355,2341896,"Stewed, seasoned, ground beef and pork, Mexican style",survey_fndds_food,True,False,"Stewed, seasoned",🍲,3
2357,2341898,"Beef and potatoes, no sauce",survey_fndds_food,True,False,"Beef and potatoes, no sauce",🍖🥔,4
2358,2341899,"Beef stew with potatoes, tomato-based sauce, Mexican style",survey_fndds_food,True,True,"Beef stew with potatoes, tomato-based sauce",🍖🥔🍅,4
2359,2341900,"Beef and potatoes with cream sauce, white sauce or mushroom sauce",survey_fndds_food,True,True,"Beef and potatoes with cream sauce, white sauce or mushroom sauce",,1
2362,2341903,Beef and potatoes with cheese sauce,survey_fndds_food,True,True,Beef and potatoes with cheese sauce,🍖🥔🧀,4
2364,2341905,"Beef and noodles, no sauce",survey_fndds_food,True,False,"Beef and noodles, no sauce",🍖🍜,3
2365,2341906,Beef and macaroni with cheese sauce,survey_fndds_food,True,False,Beef and macaroni with cheese sauce,🍖🍝🧀,4
2366,2341907,Beef and noodles with tomato-based sauce,survey_fndds_food,True,True,Beef and noodles with tomato-based sauce,🍝🍝🍅,4
2367,2341908,Chili con carne with beans and macaroni,survey_fndds_food,True,True,Chili con carne with beans and macaroni,🌶🍖🥔🍝,4
2368,2341909,Beef goulash with noodles,survey_fndds_food,True,False,Beef goulash with noodles,🍖🍜,3
2369,2341910,Beef and noodles with gravy,survey_fndds_food,True,False,Beef and noodles with gravy,🍖🍜🥣,4
2370,2341911,Beef and noodles with cream or white sauce,survey_fndds_food,True,True,Beef and noodles with cream or white sauce,🍖🍝🥛,3
2371,2341912,Beef stroganoff with noodles,survey_fndds_food,True,True,Beef stroganoff with noodles,🍖🍝,3
2372,2341913,Beef and noodles with mushroom sauce,survey_fndds_food,True,False,Beef and noodles with mushroom sauce,🍖🍜🍄,3
2373,2341914,Beef and noodles with soy-based sauce,survey_fndds_food,True,True,Beef and noodles with soy-based sauce,🍜🍖🥢,3
2374,2341915,"Beef and rice, no sauce",survey_fndds_food,True,False,"Beef and rice, no sauce",🍖🍚,3
2375,2341916,Biryani with meat,survey_fndds_food,True,True,Biryani with meat,🍛🍖,3
2376,2341917,Beef and rice with tomato-based sauce,survey_fndds_food,True,True,Beef and rice with tomato-based sauce,🍖🍚🍅,3
2378,2341919,Beef and rice with gravy,survey_fndds_food,True,True,Beef and rice with gravy,🍖🍚,4
2379,2341920,Beef and rice with cream sauce,survey_fndds_food,True,True,Beef and rice with cream sauce,🍖🍚🥛,4
2380,2341921,Beef and rice with mushroom sauce,survey_fndds_food,True,True,Beef and rice with mushroom sauce,🍖🍚🍄,3
2381,2341922,Porcupine balls with mushroom sauce,survey_fndds_food,True,True,Porcupine balls with mushroom sauce,🍄🍽,2
2382,2341923,Beef and rice with soy-based sauce,survey_fndds_food,True,True,Beef and rice with soy-based sauce,🍖🍚🥢,3
2383,2341924,Beef and rice with cheese sauce,survey_fndds_food,True,True,Beef and rice with cheese sauce,🍖🍚🧀,3
2388,2341929,"Stuffed pot roast, with potatoes, Puerto Rican style",survey_fndds_food,True,True,"Stuffed pot roast, with potatoes",🍖🥔,4
2389,2341930,"Beef stew with potatoes, Puerto Rican style",survey_fndds_food,True,True,"Beef stew with potatoes, Puerto Rican style",🍖🥔🇵🇷,3
2390,2341931,"Stewed corned beef, Puerto Rican style",survey_fndds_food,True,False,"Stewed corned beef, Puerto Rican style",🍖🍖,3
2392,2341933,Ham and noodles with cream or white sauce,survey_fndds_food,True,True,Ham and noodles with cream or white sauce,🍝🍝🍝,4
2393,2341934,Ham and rice with mushroom sauce,survey_fndds_food,True,True,Ham and rice with mushroom sauce,🍖🍚🍄,3
2394,2341935,Ham or pork with stuffing,survey_fndds_food,True,False,Ham or pork with stuffing,🐖🍞,4
2396,2341937,Pork and rice with tomato-based sauce,survey_fndds_food,True,True,Pork and rice with tomato-based sauce,🐖🍚🍅,4
2397,2341938,Sausage and rice with tomato-based sauce,survey_fndds_food,True,True,Sausage and rice with tomato-based sauce,🌭🍚🍅,3
2398,2341939,Sausage and rice with mushroom sauce,survey_fndds_food,True,True,Sausage and rice with mushroom sauce,🌭🍚🍄,3
2399,2341940,Sausage and rice with cheese sauce,survey_fndds_food,True,True,Sausage and rice with cheese sauce,🌭🍚🧀,3
2400,2341941,Sausage and noodles with cream or white sauce,survey_fndds_food,True,True,Sausage and noodles with cream or white sauce,🌭🍜🥛,3
2401,2341942,"Ham and noodles, no sauce",survey_fndds_food,True,False,"Ham and noodles, no sauce",🥖🍝,3
2402,2341943,"Ham or pork and rice, no sauce",survey_fndds_food,True,False,"Ham or pork and rice, no sauce",🍖🍚,3
2403,2341944,Ham or pork and potatoes with gravy,survey_fndds_food,True,False,Ham or pork and potatoes with gravy,🐖🥔🍲,4
2404,2341945,Ham or pork and potatoes with cheese sauce,survey_fndds_food,True,False,Ham or pork and potatoes with cheese sauce,🐖🥔🧀,4
2407,2341948,"Pork stew, with potatoes, tomato-based sauce, Mexican style",survey_fndds_food,True,True,"Pork stew, with potatoes",🐖🥔,3
2409,2341950,Lamb or mutton and potatoes with gravy,survey_fndds_food,True,False,Lamb or mutton and potatoes with gravy,🐑🥔🥣,2
2410,2341951,Lamb or mutton and potatoes with tomato-based sauce,survey_fndds_food,True,True,Lamb or mutton and potatoes with tomato-based sauce,🍖🥔🍅,3
2411,2341952,Lamb or mutton and noodles with gravy,survey_fndds_food,True,False,Lamb or mutton and noodles with gravy,🍖🍜,2
2413,2341954,Veal and noodles with cream or white sauce,survey_fndds_food,True,True,Veal and noodles with cream or white sauce,🍝🍖,3
2414,2341955,Venison or deer and noodles with cream or white sauce,survey_fndds_food,True,True,Venison or deer and noodles with cream or white sauce,,1
2416,2341957,Chicken or turkey and potatoes with gravy,survey_fndds_food,True,False,Chicken or turkey and potatoes with gravy,🍗🥔,5
2417,2341958,"Chicken or turkey and noodles, no sauce",survey_fndds_food,True,False,"Chicken or turkey and noodles, no sauce",🐓🍜,4
2418,2341959,Chicken or turkey and noodles with gravy,survey_fndds_food,True,False,Chicken or turkey and noodles with gravy,🍗🍝🍲,4
2419,2341960,Chicken or turkey and noodles with mushroom sauce,survey_fndds_food,True,False,Chicken or turkey and noodles with mushroom sauce,🐓🍜🍄,4
2420,2341961,Chicken or turkey and noodles with cream or white sauce,survey_fndds_food,True,True,Chicken or turkey and noodles with cream or white sauce,,1
2421,2341962,Chicken or turkey and noodles with cheese sauce,survey_fndds_food,True,False,Chicken or turkey and noodles with cheese sauce,🐓🍝🧀,4
2422,2341963,Chicken or turkey tetrazzini,survey_fndds_food,True,False,Chicken or turkey tetrazzini,🐓🍝🍚,2
2423,2341964,Chicken or turkey and noodles with tomato-based sauce,survey_fndds_food,True,True,Chicken or turkey and noodles with tomato-based sauce,🐓🍝🍅,4
