id,fdc_id,name,origin_dataset
1627,2341168,"Cheese, American, reduced fat",survey_fndds_food
1628,2341169,"Cheese, American, nonfat or fat free",survey_fndds_food
1629,2341170,"Cheese, American, reduced sodium",survey_fndds_food
1630,2341171,"Cheese spread, American or Cheddar cheese base, reduced fat",survey_fndds_food
1631,2341172,"Cream cheese spread, fat free",survey_fndds_food
1632,2341173,"Cheese, processed cheese food",survey_fndds_food
1633,2341174,"Cheese, processed, with vegetables",survey_fndds_food
1634,2341175,"Cheese,  with wine",survey_fndds_food
1635,2341176,"Cheese spread, American or Cheddar cheese base",survey_fndds_food
1636,2341177,"Cheese spread, Swiss cheese base",survey_fndds_food
1637,2341178,"Cheese spread, cream cheese, regular",survey_fndds_food
1638,2341179,"Cheese spread, cream cheese, light",survey_fndds_food
1639,2341180,"Cheese spread, pressurized can",survey_fndds_food
1640,2341181,Imitation cheese,survey_fndds_food
1641,2341182,"Cheese, cottage cheese, with gelatin dessert",survey_fndds_food
1642,2341183,"Cheese, cottage cheese, with gelatin dessert and fruit",survey_fndds_food
1643,2341184,"Cheese, cottage cheese, with gelatin dessert and vegetables",survey_fndds_food
1644,2341185,Cheese ball,survey_fndds_food
1645,2341186,Artichoke dip,survey_fndds_food
1646,2341187,Spinach and artichoke dip,survey_fndds_food
1647,2341188,Seafood dip,survey_fndds_food
1648,2341189,Cheese dip with chili pepper,survey_fndds_food
1649,2341190,Cheese dip,survey_fndds_food
1650,2341191,Topping from cheese pizza,survey_fndds_food
1651,2341192,Topping from vegetable pizza,survey_fndds_food
1652,2341193,Topping from meat pizza,survey_fndds_food
1653,2341194,Topping from meat and vegetable pizza,survey_fndds_food
1654,2341195,Cheese fondue,survey_fndds_food
1655,2341196,Cheese souffle,survey_fndds_food
1656,2341197,Welsh rarebit,survey_fndds_food
1657,2341198,"Cheese sandwich, NFS",survey_fndds_food
1658,2341199,"Cheese sandwich, American cheese, on white bread",survey_fndds_food
1659,2341200,"Cheese sandwich, American cheese, on wheat bread",survey_fndds_food
1660,2341201,"Cheese sandwich, cheddar cheese, on white bread",survey_fndds_food
1661,2341202,"Cheese sandwich, cheddar cheese, on wheat bread",survey_fndds_food
1662,2341203,"Cheese sandwich, reduced fat cheese, on white bread",survey_fndds_food
1663,2341204,"Cheese sandwich, reduced fat cheese, on wheat bread",survey_fndds_food
1664,2341205,"Grilled cheese sandwich, NFS",survey_fndds_food
1665,2341206,"Grilled cheese sandwich, American cheese, on white bread",survey_fndds_food
1666,2341207,"Grilled cheese sandwich, American cheese, on wheat bread",survey_fndds_food
1667,2341208,"Grilled cheese sandwich, cheddar cheese, on white bread",survey_fndds_food
1668,2341209,"Grilled cheese sandwich, cheddar cheese, on wheat bread",survey_fndds_food
1669,2341210,"Grilled cheese sandwich, reduced fat cheese, on white bread",survey_fndds_food
1670,2341211,"Grilled cheese sandwich, reduced fat cheese, on wheat bread",survey_fndds_food
1671,2341212,Cheese sauce,survey_fndds_food
1672,2341213,Alfredo sauce,survey_fndds_food
1673,2341214,Alfredo sauce with added vegetables,survey_fndds_food
1674,2341215,Alfredo sauce with meat,survey_fndds_food
1675,2341216,Alfredo sauce with meat and added vegetables,survey_fndds_food
1676,2341217,Alfredo sauce with poultry,survey_fndds_food
1677,2341218,Alfredo sauce with poultry and added vegetables,survey_fndds_food
1678,2341219,Alfredo sauce with seafood,survey_fndds_food
1679,2341220,Alfredo sauce with seafood and added vegetables,survey_fndds_food
1680,2341221,"Mozzarella sticks, breaded, baked, or fried",survey_fndds_food
1681,2341222,"Mozzarella cheese, tomato, and basil, with oil and vinegar dressing",survey_fndds_food
1682,2341223,"Cheddar cheese soup, home recipe, canned or ready-to-serve",survey_fndds_food
1683,2341224,"Meat, NFS",survey_fndds_food
1684,2341225,"Meat, ground, NFS",survey_fndds_food
1685,2341226,"Baby Toddler meat, NFS",survey_fndds_food
1686,2341227,"Beef, NFS",survey_fndds_food
1687,2341228,"Steak, NS as to type of meat, NS as to fat eaten",survey_fndds_food
1688,2341229,"Beef, steak, NFS",survey_fndds_food
1689,2341230,"Beef, steak, chuck",survey_fndds_food
1690,2341231,"Beef, steak, cube",survey_fndds_food
1691,2341232,"Beef, steak, flank",survey_fndds_food
1692,2341233,"Beef, steak, ribeye, NS as to fat eaten",survey_fndds_food
1693,2341234,"Beef, steak, ribeye, lean and fat eaten",survey_fndds_food
1694,2341235,"Beef, steak, ribeye, lean only eaten",survey_fndds_food
1695,2341236,"Beef, steak, round",survey_fndds_food
1696,2341237,"Beef, steak, sirloin, NS as to fat eaten",survey_fndds_food
1697,2341238,"Beef, steak, sirloin, lean and fat eaten",survey_fndds_food
1698,2341239,"Beef, steak, sirloin, lean only eaten",survey_fndds_food
1699,2341240,"Beef, steak, strip, NS as to fat eaten",survey_fndds_food
1700,2341241,"Beef, steak, strip, lean and fat eaten",survey_fndds_food
1701,2341242,"Beef, steak, strip, lean only eaten",survey_fndds_food
1702,2341243,"Beef, steak, T-bone, NS as to fat eaten",survey_fndds_food
1703,2341244,"Beef, steak, T-bone,  lean and fat eaten",survey_fndds_food
1704,2341245,"Beef, steak, T-bone, lean only eaten",survey_fndds_food
1705,2341246,"Beef, steak, tenderloin",survey_fndds_food
1706,2341247,"Beef, steak, country fried",survey_fndds_food
1707,2341248,"Beef, oxtails",survey_fndds_food
1708,2341249,"Beef, neck bones",survey_fndds_food
1709,2341250,"Beef, shortribs",survey_fndds_food
1710,2341251,"Beef, cow head",survey_fndds_food
1711,2341252,"Beef, roast",survey_fndds_food
1712,2341253,"Beef, pot roast",survey_fndds_food
1713,2341254,"Beef, stew meat",survey_fndds_food
1714,2341255,"Beef, corned",survey_fndds_food
1715,2341256,"Beef, brisket",survey_fndds_food
1716,2341257,"Beef, sandwich steak",survey_fndds_food
1717,2341258,"Beef, ground, raw",survey_fndds_food
1718,2341259,"Beef, ground",survey_fndds_food
1719,2341260,"Beef, ground, patty",survey_fndds_food
1720,2341261,"Beef, bacon, cooked",survey_fndds_food
1721,2341262,"Beef, bacon, reduced sodium, cooked",survey_fndds_food
1722,2341263,"Beef, dried, chipped, uncooked",survey_fndds_food
1723,2341264,"Beef, dried, chipped, cooked in fat",survey_fndds_food
1724,2341265,Beef jerky,survey_fndds_food
1725,2341266,Baby Toddler beef,survey_fndds_food
1726,2341267,"Pork, NFS",survey_fndds_food
1727,2341268,"Pork, ground",survey_fndds_food
1728,2341269,"Pork, carnitas",survey_fndds_food
1729,2341270,Pork jerky,survey_fndds_food
1730,2341271,"Pork, chop, NS as to fat eaten",survey_fndds_food
1731,2341272,"Pork, chop, lean and fat eaten",survey_fndds_food
1732,2341273,"Pork, chop, lean only eaten",survey_fndds_food
1733,2341274,"Pork, chop, coated, NS as to fat eaten",survey_fndds_food
1734,2341275,"Pork, chop, coated, lean and fat eaten",survey_fndds_food
1735,2341276,"Pork, chop, coated, lean only eaten",survey_fndds_food
1736,2341277,"Pork, chop, stuffed",survey_fndds_food
1737,2341278,"Pork, steak, NS as to fat eaten",survey_fndds_food
1738,2341279,"Pork, steak, lean and fat eaten",survey_fndds_food
1739,2341280,"Pork, steak, lean only eaten",survey_fndds_food
1740,2341281,"Pork, steak, coated",survey_fndds_food
1741,2341282,"Pork, tenderloin",survey_fndds_food
1742,2341283,Ham,survey_fndds_food
1743,2341284,"Ham, prosciutto",survey_fndds_food
1744,2341285,"Ham, canned",survey_fndds_food
1745,2341286,"Ham, ground",survey_fndds_food
1746,2341287,"Pork, roast",survey_fndds_food
1747,2341288,"Fried pork chunks, Puerto Rican style",survey_fndds_food
1748,2341289,"Pork, roll",survey_fndds_food
1749,2341290,"Canadian bacon, cooked",survey_fndds_food
1750,2341291,"Bacon, NS as to type of meat, cooked",survey_fndds_food
1751,2341292,"Bacon, NS as to type of meat, reduced sodium, cooked",survey_fndds_food
1752,2341293,"Pork bacon, NS as to fresh, smoked or cured, cooked",survey_fndds_food
1753,2341294,"Pork bacon, NS as to fresh, smoked or cured, reduced sodium, cooked",survey_fndds_food
1754,2341295,"Pork bacon, smoked or cured, cooked",survey_fndds_food
1755,2341296,"Bacon or side pork, fresh, cooked",survey_fndds_food
1756,2341297,"Pork bacon, smoked or cured, reduced sodium, cooked",survey_fndds_food
1757,2341298,"Fat back, cooked",survey_fndds_food
1758,2341299,"Ribs, NFS",survey_fndds_food
1759,2341300,"Pork, ribs",survey_fndds_food
1760,2341301,"Pork, cracklings",survey_fndds_food
1761,2341302,"Pork, ears",survey_fndds_food
1762,2341303,"Pork, bones",survey_fndds_food
1763,2341304,"Pork, pig's feet",survey_fndds_food
1764,2341305,"Pork, pig's feet, pickled",survey_fndds_food
1765,2341306,"Pork, ham hocks",survey_fndds_food
1766,2341307,"Pork, belly",survey_fndds_food
1767,2341308,Pork skin rinds,survey_fndds_food
1768,2341309,Baby Toddler ham,survey_fndds_food
1769,2341310,Baby Toddler meat stick,survey_fndds_food
1770,2341311,"Lamb, NS as to cut",survey_fndds_food
1771,2341312,"Lamb, chop",survey_fndds_food
1772,2341313,"Lamb, ground",survey_fndds_food
1773,2341314,Goat,survey_fndds_food
1774,2341315,"Veal, chop",survey_fndds_food
1775,2341316,"Veal, ground",survey_fndds_food
1776,2341317,Mock chicken legs,survey_fndds_food
1777,2341318,Rabbit,survey_fndds_food
1778,2341319,"Venison, NFS",survey_fndds_food
1779,2341320,"Venison, steak",survey_fndds_food
1780,2341321,Venison/deer jerky,survey_fndds_food
1781,2341322,Venison sausage,survey_fndds_food
1782,2341323,Moose,survey_fndds_food
1783,2341324,Bear,survey_fndds_food
1784,2341325,Caribou,survey_fndds_food
1785,2341326,Bison,survey_fndds_food
1786,2341327,Groundhog,survey_fndds_food
1787,2341328,Opossum,survey_fndds_food
1788,2341329,Squirrel,survey_fndds_food
1789,2341330,Beaver,survey_fndds_food
1790,2341331,Raccoon,survey_fndds_food
1791,2341332,Armadillo,survey_fndds_food
1792,2341333,Wild pig,survey_fndds_food
1793,2341334,Ostrich,survey_fndds_food
1794,2341335,"Chicken, NS as to part and cooking method, NS as to skin eaten",survey_fndds_food
1795,2341336,"Chicken, NS as to part and cooking method, skin eaten",survey_fndds_food
1796,2341337,"Chicken, NS as to part and cooking method, skin not eaten",survey_fndds_food
1797,2341338,"Chicken, NS as to part, baked, broiled, or roasted, NS as to skin eaten",survey_fndds_food
1798,2341339,"Chicken, NS as to part, baked, broiled, or roasted, skin eaten",survey_fndds_food
1799,2341340,"Chicken, NS as to part, baked, broiled, or roasted, skin not eaten",survey_fndds_food
1800,2341341,"Chicken, NS as to part, rotisserie, NS as to skin eaten",survey_fndds_food
1801,2341342,"Chicken, NS as to part, rotisserie, skin eaten",survey_fndds_food
1802,2341343,"Chicken, NS as to part, rotisserie, skin not eaten",survey_fndds_food
1803,2341344,"Chicken, NS as to part, stewed, NS as to skin eaten",survey_fndds_food
1804,2341345,"Chicken, NS as to part, stewed, skin eaten",survey_fndds_food
1805,2341346,"Chicken, NS as to part, stewed, skin not eaten",survey_fndds_food
1806,2341347,"Chicken, NS as to part, grilled without sauce, NS as to skin eaten",survey_fndds_food
1807,2341348,"Chicken, NS as to part, grilled without sauce, skin eaten",survey_fndds_food
1808,2341349,"Chicken, NS as to part, grilled without sauce, skin not eaten",survey_fndds_food
1809,2341350,"Chicken, NS as to part, grilled with sauce, NS as to skin eaten",survey_fndds_food
1810,2341351,"Chicken, NS as to part, grilled with sauce, skin eaten",survey_fndds_food
1811,2341352,"Chicken, NS as to part, grilled with sauce, skin not eaten",survey_fndds_food
1812,2341353,"Chicken, NS as to part, sauteed, skin eaten",survey_fndds_food
1813,2341354,"Chicken, NS as to part, sauteed, skin not eaten",survey_fndds_food
1814,2341355,"Chicken, NS as to part, fried, coated, skin / coating eaten",survey_fndds_food
1815,2341356,"Chicken, NS as to part, fried, coated, skin / coating not eaten",survey_fndds_food
1816,2341357,"Chicken, NS as to part, baked, coated, skin / coating eaten",survey_fndds_food
1817,2341358,"Chicken, NS as to part, baked, coated, skin / coating not eaten",survey_fndds_food
1818,2341359,"Chicken breast, NS as to cooking method, skin eaten",survey_fndds_food
1819,2341360,"Chicken breast, NS as to cooking method, skin not eaten",survey_fndds_food
1820,2341361,"Chicken breast, baked, broiled, or roasted, skin eaten, from raw",survey_fndds_food
1821,2341362,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw",survey_fndds_food
1822,2341363,"Chicken breast, baked or broiled, skin eaten, from pre-cooked",survey_fndds_food
1823,2341364,"Chicken breast, baked or broiled, skin not eaten, from pre-cooked",survey_fndds_food
1824,2341365,"Chicken breast, baked or broiled, skin eaten, from fast food / restaurant",survey_fndds_food
1825,2341366,"Chicken breast, baked or broiled, skin not eaten, from fast food / restaurant",survey_fndds_food
1826,2341367,"Chicken breast, baked, broiled, or roasted with marinade, skin eaten, from raw",survey_fndds_food
1827,2341368,"Chicken breast, baked, broiled, or roasted with marinade, skin not eaten, from raw",survey_fndds_food
1828,2341369,"Chicken breast, rotisserie, skin eaten",survey_fndds_food
1829,2341370,"Chicken breast, rotisserie, skin not eaten",survey_fndds_food
1830,2341371,"Chicken breast, stewed, skin eaten",survey_fndds_food
1831,2341372,"Chicken breast, stewed, skin not eaten",survey_fndds_food
1832,2341373,"Chicken breast, grilled without sauce, skin eaten",survey_fndds_food
1833,2341374,"Chicken breast, grilled without sauce, skin not eaten",survey_fndds_food
1834,2341375,"Chicken breast, grilled with sauce, skin eaten",survey_fndds_food
1835,2341376,"Chicken breast, grilled with sauce, skin not eaten",survey_fndds_food
1836,2341377,"Chicken breast, sauteed, skin eaten",survey_fndds_food
1837,2341378,"Chicken breast, sauteed, skin not eaten",survey_fndds_food
1838,2341379,"Chicken breast, fried, coated, skin / coating eaten, from raw",survey_fndds_food
1839,2341380,"Chicken breast, fried, coated, skin / coating not eaten, from raw",survey_fndds_food
1840,2341381,"Chicken breast, fried, coated, prepared skinless, coating eaten, from raw",survey_fndds_food
1841,2341382,"Chicken breast, fried, coated, skin / coating eaten, from pre-cooked",survey_fndds_food
1842,2341383,"Chicken breast, fried, coated, skin / coating not eaten, from pre-cooked",survey_fndds_food
1843,2341384,"Chicken breast, fried, coated, skin / coating eaten, from fast food / restaurant",survey_fndds_food
1844,2341385,"Chicken breast, fried, coated, skin / coating not eaten, from fast food / restaurant",survey_fndds_food
1845,2341386,"Chicken breast, baked, coated, skin / coating eaten",survey_fndds_food
1846,2341387,"Chicken breast, baked, coated, skin / coating not eaten",survey_fndds_food
1847,2341388,"Chicken leg, drumstick and thigh, NS as to cooking method, skin eaten",survey_fndds_food
1848,2341389,"Chicken leg, drumstick and thigh, NS as to cooking method, skin not eaten",survey_fndds_food
1849,2341390,"Chicken leg, drumstick and thigh, baked or broiled, skin eaten",survey_fndds_food
1850,2341391,"Chicken leg, drumstick and thigh, baked or broiled, skin not eaten",survey_fndds_food
1851,2341392,"Chicken leg, drumstick and thigh, rotisserie, skin eaten",survey_fndds_food
1852,2341393,"Chicken leg, drumstick and thigh, rotisserie, skin not eaten",survey_fndds_food
1853,2341394,"Chicken leg, drumstick and thigh, stewed, skin eaten",survey_fndds_food
1854,2341395,"Chicken leg, drumstick and thigh, stewed, skin not eaten",survey_fndds_food
1855,2341396,"Chicken leg, drumstick and thigh, grilled without sauce, skin eaten",survey_fndds_food
1856,2341397,"Chicken leg, drumstick and thigh, grilled without sauce, skin not eaten",survey_fndds_food
1857,2341398,"Chicken leg, drumstick and thigh, grilled with sauce, skin eaten",survey_fndds_food
1858,2341399,"Chicken leg, drumstick and thigh, grilled with sauce, skin not eaten",survey_fndds_food
1859,2341400,"Chicken leg, drumstick and thigh, sauteed, skin eaten",survey_fndds_food
1860,2341401,"Chicken leg, drumstick and thigh, sauteed, skin not eaten",survey_fndds_food
1861,2341402,"Chicken leg, drumstick and thigh, fried, coated, skin / coating eaten",survey_fndds_food
1862,2341403,"Chicken leg, drumstick and thigh, fried, coated, skin / coating not eaten",survey_fndds_food
1863,2341404,"Chicken leg, drumstick and thigh, baked, coated, skin / coating eaten",survey_fndds_food
1864,2341405,"Chicken leg, drumstick and thigh, baked, coated, skin / coating not eaten",survey_fndds_food
1865,2341406,"Chicken drumstick, NS as to cooking method, skin eaten",survey_fndds_food
